Sentence_ID,sentence,sen_len,token_index,token,lang_tag,split_token,ID,FORM,UPOS,HEAD ID,HEAD,DEPREL,Categories,,,,,,
5251,pero bueno I checked out the prize and I was like if we are just gonna use .,18,8,and,eng,and,8,,CCONJ,9,I,cc,"discourse, ellipses",,,,,,
5251,pero bueno I checked out the prize and I was like if we are just gonna use .,18,9,I,eng,I,9,,PRON,10,was,nsubj,"discourse, ellipses",,,,,,
5251,pero bueno I checked out the prize and I was like if we are just gonna use .,18,10,was,eng,was,10,,AUX,13,we,cop,"discourse, ellipses",,,,,,
5251,pero bueno I checked out the prize and I was like if we are just gonna use .,18,11,like,eng,like,11,,SCONJ,10,was,mark,"discourse, ellipses",,,,,,
5251,pero bueno I checked out the prize and I was like if we are just gonna use .,18,12,if,eng,if,12,,SCONJ,11,like,mark,"discourse, ellipses",,,,,,
5251,pero bueno I checked out the prize and I was like if we are just gonna use .,18,13,we,eng,we,13,,PRON,14,are,nsubj,"discourse, ellipses",,,,,,
5251,pero bueno I checked out the prize and I was like if we are just gonna use .,18,14,are,eng,are,14,,AUX,16,gonna,cop,"discourse, ellipses",,,,,,
5251,pero bueno I checked out the prize and I was like if we are just gonna use .,18,15,just,eng,just,15,,,16,gonna,,"discourse, ellipses",,,,,,
5251,pero bueno I checked out the prize and I was like if we are just gonna use .,18,16,gonna,eng,gonna,16,,AUX,4,checked,cop,"discourse, ellipses",,,,,,
5251,pero bueno I checked out the prize and I was like if we are just gonna use .,18,17,use,eng,use,17,,VERB,4,checked,xcomp,"discourse, ellipses",,,,,,
5251,pero bueno I checked out the prize and I was like if we are just gonna use .,18,18,.,0,.,18,,PUNCT,4,checked,punct,"discourse, ellipses",,,,,,
5999,dale go into .,4,1,dale,spa,dale,1,,PART,2,go,discourse,"ellipses, discourse",,,,,,
5999,dale go into .,4,2,go,eng,go,2,,VERB,0,root,root,"ellipses, discourse",,,,,,
5999,dale go into .,4,3,into,eng,into,3,,ADP,2,go,case,"ellipses, discourse",,,,,,
5999,dale go into .,4,4,.,0,.,4,,PUNCT,2,go,punct,"ellipses, discourse",,,,,,
11117,bueno how about .,4,1,bueno,spa,bueno,1,,ADV,3,about,discourse,"discourse, ellipses",,,,,,
11117,bueno how about .,4,2,how,eng,how,2,,SCONJ,3,about,mark,"discourse, ellipses",,,,,,
11117,bueno how about .,4,3,about,eng,about,3,,ADJ,0,root,root,"discourse, ellipses",,,,,,
11117,bueno how about .,4,4,.,0,.,4,,PUNCT,3,about,punct,"discourse, ellipses",,,,,,
11669,the one en en casa de .,7,1,the,eng,the,1,,DET,2,one,det,"break of thought, ellipses, repitition",,,,,,
11669,the one en en casa de .,7,2,one,eng,one,2,,NOUN,0,root,root,"break of thought, ellipses, repitition",,,,,,
11669,the one en en casa de .,7,3,en,spa,en,3,,ADP,5,casa,case,"break of thought, ellipses, repitition",,,,,,
11669,the one en en casa de .,7,4,en,spa,en,4,,ADP,5,casa,rep,"break of thought, ellipses, repitition",,,,,,
11669,the one en en casa de .,7,5,casa,spa,casa,5,,NOUN,2,one,nmod,"break of thought, ellipses, repitition",,,,,,
11669,the one en en casa de .,7,6,de,spa,de,6,,ADP,5,casa,dep,"break of thought, ellipses, repitition",,,,,,
11669,the one en en casa de .,7,7,.,0,.,7,,PUNCT,2,one,punct,"break of thought, ellipses, repitition",,,,,,
11959,oh no hasta my stomach was se puso así .,10,1,oh,eng&spa,oh,1,,,,nan,,"break of thought, ellipses, discourse",,,,,,
11959,oh no hasta my stomach was se puso así .,10,2,no,eng,no,2,,,,nan,,"break of thought, ellipses, discourse",,,,,,
11959,oh no hasta my stomach was se puso así .,,,,,oh_no,1.1,,INTJ,8,puso,discourse,"break of thought, ellipses, discourse",,,,,,
11959,oh no hasta my stomach was se puso así .,10,3,hasta,spa,hasta,3,,ADV,5,stomach,case,"break of thought, ellipses, discourse",,,,,,
11959,oh no hasta my stomach was se puso así .,10,4,my,eng,my,4,,DET,5,stomach,det,"break of thought, ellipses, discourse",,,,,,
11959,oh no hasta my stomach was se puso así .,10,5,stomach,eng,stomach,5,,NOUN,8,puso,nsubj,"break of thought, ellipses, discourse",,,,,,
11959,oh no hasta my stomach was se puso así .,10,6,was,eng,was,6,,VERB,8,puso,rep,"break of thought, ellipses, discourse",,,,,,
11959,oh no hasta my stomach was se puso así .,10,7,se,spa,se,7,,PRON,8,puso,expl,"break of thought, ellipses, discourse",,,,,,
11959,oh no hasta my stomach was se puso así .,10,8,puso,spa,puso,8,,VERB,0,root,root,"break of thought, ellipses, discourse",,,,,,
11959,oh no hasta my stomach was se puso así .,10,9,así,spa,así,9,,ADV,8,puso,advmod,"break of thought, ellipses, discourse",,,,,,
11959,oh no hasta my stomach was se puso así .,10,10,.,0,.,10,,PUNCT,8,puso,punct,"break of thought, ellipses, discourse",,,,,,
18110,testing de ?,3,1,testing,eng,testing,1,,NOUN,0,root,root,"ellipses, break of thought",,,,,,
18110,testing de ?,3,2,de,spa,de,2,,ADP,1,testing,dep,"ellipses, break of thought",,,,,,
18110,testing de ?,3,3,?,0,?,3,,PUNCT,1,testing,punct,"ellipses, break of thought",,,,,,
19566,pero we .,3,1,pero,spa,pero,1,,CCONJ,2,we,discourse,"ellipses, break of thought",,,,,,
19566,pero we .,3,2,we,eng,we,2,,PRON,0,root,root,"ellipses, break of thought",,,,,,
19566,pero we .,3,3,.,0,.,3,,PUNCT,2,we,punct,"ellipses, break of thought",,,,,,
25704,the lieutenant dice .,4,1,the,eng,the,1,,DET,2,lieutenant,det,"break of thought, ellipses",,,,,,
25704,the lieutenant dice .,4,2,lieutenant,eng,lieutenant,2,,NOUN,3,dice,nsubj,"break of thought, ellipses",,,,,,
25704,the lieutenant dice .,4,3,dice,spa,dice,3,,VERB,0,root,root,"break of thought, ellipses",,,,,,
25704,the lieutenant dice .,4,4,.,0,.,4,,PUNCT,3,dice,punct,"break of thought, ellipses",,,,,,
26222,tiene she has a great personality .,7,1,tiene,spa,tiene,1,,VERB,3,has,rep,"ellipses, code-switched repetition",,,,,,
26222,tiene she has a great personality .,7,2,she,eng,she,2,,PRON,3,has,nsubj,"ellipses, code-switched repetition",,,,,,
26222,tiene she has a great personality .,7,3,has,eng,has,3,,VERB,0,root,root,"ellipses, code-switched repetition",,,,,,
26222,tiene she has a great personality .,7,4,a,eng,a,4,,DET,6,personality,det,"ellipses, code-switched repetition",,,,,,
26222,tiene she has a great personality .,7,5,great,eng,great,5,,ADJ,6,personality,amod,"ellipses, code-switched repetition",,,,,,
26222,tiene she has a great personality .,7,6,personality,eng,personality,6,,NOUN,1,tiene,obj,"ellipses, code-switched repetition",,,,,,
26222,tiene she has a great personality .,7,7,.,0,.,7,,PUNCT,1,tiene,punct,"ellipses, code-switched repetition",,,,,,
26721,because it doesn't eso no importa .,7,1,because,eng,because,1,,SCONJ,7,importa,mark,"contraction eng, ellipses",,,,,,
26721,because it doesn't eso no importa .,7,2,it,eng,it,2,,PRON,3,does,nsubj,"contraction eng, ellipses",,,,,,
26721,because it doesn't eso no importa .,7,3,doesn't,eng,does,3,,AUX,7,importa,dep,"contraction eng, ellipses",,,,,,
26721,because it doesn't eso no importa .,7,,,,n't,4,,ADV,7,importa,dep,"contraction eng, ellipses",,,,,,
26721,because it doesn't eso no importa .,7,4,eso,eng,eso,5,,PRON,7,importa,nsubj,"contraction eng, ellipses",,,,,,
26721,because it doesn't eso no importa .,7,5,no,spa,no,6,,ADV,7,importa,advmod,"contraction eng, ellipses",,,,,,
26721,because it doesn't eso no importa .,7,6,importa,spa,importa,7,,VERB,0,root,root,"contraction eng, ellipses",,,,,,
26721,because it doesn't eso no importa .,7,7,.,0,.,8,,PUNCT,7,importa,punct,"contraction eng, ellipses",,,,,,
28150,I think was urinating orinando .,6,1,I,eng,I,1,,PRON,2,think,nsubj,"code-switched repetition, ellipses",,,,,,
28150,I think was urinating orinando .,6,2,think,eng,think,2,,VERB,0,root,root,"code-switched repetition, ellipses",,,,,,
28150,I think was urinating orinando .,6,3,was,eng,was,3,,AUX,4,urinating,aux,"code-switched repetition, ellipses",,,,,,
28150,I think was urinating orinando .,6,4,urinating,eng,urinating,4,,VERB,2,think,ccomp,"code-switched repetition, ellipses",,,,,,
28150,I think was urinating orinando .,6,5,orinando,spa,orinando,5,,VERB,3,was,rep,"code-switched repetition, ellipses",,,,,,
28150,I think was urinating orinando .,6,6,.,0,.,6,,PUNCT,2,think,punct,"code-switched repetition, ellipses",,,,,,
45721,she was like pues cada persona tiene un vaso .,10,1,she,eng,she,1,,PRON,2,was,nsubj,"discourse, ellipses",,,,,,
45721,she was like pues cada persona tiene un vaso .,10,2,was,eng,was,2,,AUX,0,root,root,"discourse, ellipses",,,,,,
45721,she was like pues cada persona tiene un vaso .,10,3,like,eng,like,3,,ADV,2,was,mark,"discourse, ellipses",,,,,,
45721,she was like pues cada persona tiene un vaso .,10,4,pues,spa,pues,4,,ADV,7,tiene,discourse,"discourse, ellipses",,,,,,
45721,she was like pues cada persona tiene un vaso .,10,5,cada,spa,cada,5,,DET,6,persona,det,"discourse, ellipses",,,,,,
45721,she was like pues cada persona tiene un vaso .,10,6,persona,spa,persona,6,,NOUN,7,tiene,nsubj,"discourse, ellipses",,,,,,
45721,she was like pues cada persona tiene un vaso .,10,7,tiene,spa,tiene,7,,VERB,2,was,parataxis,"discourse, ellipses",,,,,,
45721,she was like pues cada persona tiene un vaso .,10,8,un,spa,un,8,,DET,9,vaso,det,"discourse, ellipses",,,,,,
45721,she was like pues cada persona tiene un vaso .,10,9,vaso,spa,vaso,9,,NOUN,2,was,obj,"discourse, ellipses",,,,,,
45721,she was like pues cada persona tiene un vaso .,10,10,.,0,.,10,,PUNCT,2,was,punct,"discourse, ellipses",,,,,,
1524,speaking of pollo have you been to Chick_fil_A ?,9,1,speaking,eng,speaking,1,,VERB,6,been,advcl,discourse,,,,,,
1524,speaking of pollo have you been to Chick_fil_A ?,9,2,of,eng,of,2,,ADP,3,pollo,case,discourse,,,,,,
1524,speaking of pollo have you been to Chick_fil_A ?,9,3,pollo,spa,pollo,3,,NOUN,1,speaking,obl,discourse,,,,,,
1524,speaking of pollo have you been to Chick_fil_A ?,9,4,have,eng,have,4,,AUX,6,been,aux,discourse,,,,,,
1524,speaking of pollo have you been to Chick_fil_A ?,9,5,you,eng,you,5,,PRON,6,been,nsubj,discourse,,,,,,
1524,speaking of pollo have you been to Chick_fil_A ?,9,6,been,eng,been,6,,VERB,0,root,root,discourse,,,,,,
1524,speaking of pollo have you been to Chick_fil_A ?,9,7,to,eng,to,7,,ADP,8,Chick_fil_A,case,discourse,,,,,,
1524,speaking of pollo have you been to Chick_fil_A ?,9,8,Chick_fil_A,eng&spa,Chick_fil_A,8,,PROPN,6,been,obl,discourse,,,,,,
1524,speaking of pollo have you been to Chick_fil_A ?,9,9,?,0,?,9,,PUNCT,6,been,punct,discourse,,,,,,
5231,yeah con ese pase you can you know you can use it and you can you have certain discounts .,20,1,yeah,eng,yeah,1,,INTJ,11,use,discourse,discourse,,,,,,
5231,yeah con ese pase you can you know you can use it and you can you have certain discounts .,20,2,con,spa,con,2,,ADP,4,pase,case,discourse,,,,,,
5231,yeah con ese pase you can you know you can use it and you can you have certain discounts .,20,3,ese,spa,ese,3,,DET,4,pase,det,discourse,,,,,,
5231,yeah con ese pase you can you know you can use it and you can you have certain discounts .,20,4,pase,spa,pase,4,,NOUN,11,use,obl,discourse,,,,,,
5231,yeah con ese pase you can you know you can use it and you can you have certain discounts .,20,5,you,eng,you,5,,PRON,6,can,rep,discourse,,,,,,
5231,yeah con ese pase you can you know you can use it and you can you have certain discounts .,20,6,can,eng,can,6,,AUX,11,use,rep,discourse,,,,,,
5231,yeah con ese pase you can you know you can use it and you can you have certain discounts .,20,7,you,eng,you,7,,,,nan,,discourse,,,,,,
5231,yeah con ese pase you can you know you can use it and you can you have certain discounts .,20,8,know,eng,know,8,,,,nan,,discourse,,,,,,
5231,yeah con ese pase you can you know you can use it and you can you have certain discounts .,20,,,,you_know,7.1,,PART,11,use,discourse,discourse,,,,,,
5231,yeah con ese pase you can you know you can use it and you can you have certain discounts .,20,9,you,eng,you,9,,PRON,10,can,nsubj,discourse,,,,,,
5231,yeah con ese pase you can you know you can use it and you can you have certain discounts .,20,10,can,eng,can,10,,AUX,11,use,aux,discourse,,,,,,
5231,yeah con ese pase you can you know you can use it and you can you have certain discounts .,20,11,use,eng,use,11,,VERB,0,root,root,discourse,,,,,,
5231,yeah con ese pase you can you know you can use it and you can you have certain discounts .,20,12,it,eng,it,12,,PRON,11,use,obj,discourse,,,,,,
5231,yeah con ese pase you can you know you can use it and you can you have certain discounts .,20,13,and,eng,and,13,,CCONJ,17,have,cc,discourse,,,,,,
5231,yeah con ese pase you can you know you can use it and you can you have certain discounts .,20,14,you,eng,you,14,,PRON,15,can,rep,discourse,,,,,,
5231,yeah con ese pase you can you know you can use it and you can you have certain discounts .,20,15,can,eng,can,15,,AUX,11,use,rep,discourse,,,,,,
5231,yeah con ese pase you can you know you can use it and you can you have certain discounts .,20,16,you,eng,you,16,,PRON,17,have,nsubj,discourse,,,,,,
5231,yeah con ese pase you can you know you can use it and you can you have certain discounts .,20,17,have,eng,have,17,,VERB,11,use,conj,discourse,,,,,,
5231,yeah con ese pase you can you know you can use it and you can you have certain discounts .,20,18,certain,eng,certain,18,,DET,19,discounts,det,discourse,,,,,,
5231,yeah con ese pase you can you know you can use it and you can you have certain discounts .,20,19,discounts,eng,discounts,19,,NOUN,17,have,obj,discourse,,,,,,
5231,yeah con ese pase you can you know you can use it and you can you have certain discounts .,20,20,.,0,.,20,,PUNCT,11,use,punct,discourse,,,,,,
10961,no sé o sea que que they were hemming the shirt .,12,1,no,spa,no,1,,ADV,2,sé,advmod,discourse,,,,,,
10961,no sé o sea que que they were hemming the shirt .,12,2,sé,spa,sé,2,,VERB,9,hemming,parataxis,discourse,,,,,,
10961,no sé o sea que que they were hemming the shirt .,12,3,o,spa,o,3,,,,nan,,discourse,,,,,,
10961,no sé o sea que que they were hemming the shirt .,12,4,sea,spa,sea,4,,,,nan,,discourse,,,,,,
10961,no sé o sea que que they were hemming the shirt .,12,,,,o_sea,3.1,,SCONJ,9,hemming,discourse,discourse,,,,,,
10961,no sé o sea que que they were hemming the shirt .,12,5,que,spa,que,5,,SCONJ,9,hemming,mark,discourse,,,,,,
10961,no sé o sea que que they were hemming the shirt .,12,6,que,spa,que,6,,SCONJ,9,hemming,mark,discourse,,,,,,
10961,no sé o sea que que they were hemming the shirt .,12,7,they,eng,they,7,,PRON,9,hemming,nsubj,discourse,,,,,,
10961,no sé o sea que que they were hemming the shirt .,12,8,were,eng,were,8,,AUX,9,hemming,aux,discourse,,,,,,
10961,no sé o sea que que they were hemming the shirt .,12,9,hemming,eng,hemming,9,,VERB,0,root,root,discourse,,,,,,
10961,no sé o sea que que they were hemming the shirt .,12,10,the,eng,the,10,,DET,11,shirt,det,discourse,,,,,,
10961,no sé o sea que que they were hemming the shirt .,12,11,shirt,eng,shirt,11,,NOUN,9,hemming,obj,discourse,,,,,,
10961,no sé o sea que que they were hemming the shirt .,12,12,.,0,.,12,,PUNCT,9,hemming,punct,discourse,,,,,,
11143,mira Mariela nos vamos a tener que get rid of .,11,1,mira,spa,mira,1,,VERB,8,get,discourse,discourse,,,,,,
11143,mira Mariela nos vamos a tener que get rid of .,11,2,Mariela,eng&spa,Mariela,2,,PROPN,1,mira,vocative,discourse,,,,,,
11143,mira Mariela nos vamos a tener que get rid of .,11,3,nos,spa,nos,3,,PRON,4,vamos,nsubj,discourse,,,,,,
11143,mira Mariela nos vamos a tener que get rid of .,11,4,vamos,spa,vamos,4,,AUX,1,mira,aux,discourse,,,,,,
11143,mira Mariela nos vamos a tener que get rid of .,11,5,a,spa,a,5,,SCONJ,6,tener,mark,discourse,,,,,,
11143,mira Mariela nos vamos a tener que get rid of .,11,6,tener,spa,tener,6,,AUX,4,vamos,aux,discourse,,,,,,
11143,mira Mariela nos vamos a tener que get rid of .,11,7,que,spa,que,7,,SCONJ,8,get,mark,discourse,,,,,,
11143,mira Mariela nos vamos a tener que get rid of .,11,8,get,eng,get,8,,VERB,0,root,root,discourse,,,,,,
11143,mira Mariela nos vamos a tener que get rid of .,11,9,rid,eng,rid,9,,VERB,8,get,xcomp,discourse,,,,,,
11143,mira Mariela nos vamos a tener que get rid of .,11,10,of,eng,of,10,,ADP,6,tener,dep,discourse,,,,,,
11143,mira Mariela nos vamos a tener que get rid of .,11,11,.,0,.,11,,PUNCT,8,get,punct,discourse,,,,,,
12001,a mí no me gusta el pan cuando ew hotdog .,11,1,a,spa,a,1,,ADP,2,mí,case,discourse,,,,,,
12001,a mí no me gusta el pan cuando ew hotdog .,11,2,mí,spa,mí,2,,PRON,5,gusta,iobj,discourse,,,,,,
12001,a mí no me gusta el pan cuando ew hotdog .,11,3,no,spa,no,3,,ADV,5,gusta,advmod,discourse,,,,,,
12001,a mí no me gusta el pan cuando ew hotdog .,11,4,me,spa,me,4,,PRON,5,gusta,expl,discourse,,,,,,
12001,a mí no me gusta el pan cuando ew hotdog .,11,5,gusta,spa,gusta,5,,VERB,0,root,root,discourse,,,,,,
12001,a mí no me gusta el pan cuando ew hotdog .,11,6,el,spa,el,6,,DET,7,pan,det,discourse,,,,,,
12001,a mí no me gusta el pan cuando ew hotdog .,11,7,pan,spa,pan,7,,NOUN,5,gusta,nsubj,discourse,,,,,,
12001,a mí no me gusta el pan cuando ew hotdog .,11,8,cuando,spa,cuando,8,,SCONJ,5,gusta,dep,discourse,,,,,,
12001,a mí no me gusta el pan cuando ew hotdog .,11,9,ew,eng&spa,ew,9,,INTJ,5,gusta,discourse,discourse,,,,,,
12001,a mí no me gusta el pan cuando ew hotdog .,11,10,hotdog,eng,hotdog,10,,NOUN,5,gusta,dep,discourse,,,,,,
12001,a mí no me gusta el pan cuando ew hotdog .,11,11,.,0,.,11,,PUNCT,5,gusta,punct,discourse,,,,,,
13096,no baby por favor .,5,1,no,spa,no,1,,ADV,0,root,root,discourse,,,,,,
13096,no baby por favor .,5,2,baby,eng,baby,2,,NOUN,1,no,vocative,discourse,,,,,,
13096,no baby por favor .,5,3,por,spa,por_favor,3,,ADV,1,no,discourse,discourse,,,,,,
13096,no baby por favor .,5,4,favor,spa,por_favor,4,,ADV,1,no,discourse,discourse,,,,,,
13096,no baby por favor .,5,5,.,0,.,5,,PUNCT,1,no,punct,discourse,,,,,,
24608,el diecinueve exactly .,4,1,el,spa,el,1,,DET,2,diecinueve,det,discourse,,,,,,
24608,el diecinueve exactly .,4,2,diecinueve,spa,diecinueve,2,,NOUN,0,root,root,discourse,,,,,,
24608,el diecinueve exactly .,4,3,exactly,eng,exactly,3,,ADV,2,diecinueve,advmod,discourse,,,,,,
24608,el diecinueve exactly .,4,4,.,0,.,4,,PUNCT,2,diecinueve,punct,discourse,,,,,,
26787,pero she has like una mala fama .,8,1,pero,spa,pero,1,,CCONJ,3,has,discourse,discourse,,,,,,
26787,pero she has like una mala fama .,8,2,she,eng,she,2,,PRON,3,has,nsubj,discourse,,,,,,
26787,pero she has like una mala fama .,8,3,has,eng,has,3,,VERB,0,root,root,discourse,,,,,,
26787,pero she has like una mala fama .,8,4,like,eng,like,4,,ADV,3,has,discouse,discourse,,,,,,
26787,pero she has like una mala fama .,8,5,una,spa,una,5,,DET,7,fama,det,discourse,,,,,,
26787,pero she has like una mala fama .,8,6,mala,spa,mala,6,,ADJ,7,fama,amod,discourse,,,,,,
26787,pero she has like una mala fama .,8,7,fama,spa,fama,7,,NOUN,3,has,obj,discourse,,,,,,
26787,pero she has like una mala fama .,8,8,.,0,.,8,,PUNCT,3,has,punct,discourse,,,,,,
29592,pero like I watch them with my girlfriend and she explains .,12,1,pero,spa,pero,1,,CCONJ,4,watch,discourse,discourse,,,,,,
